tconst	isAdult	startYear	genres	runtimeMinutes	averageRating	directors	writers
tt0386862	0	2003	Drama	81	7.2	nm0011752	nm0011752
tt0387037	0	2005	Drama,Romance	110	6.7	nm0121711	nm0101715
tt0387055	0	2005	Crime,Drama	98	5.5	nm1196161	nm1196161
tt0387059	0	2005	Drama,Family	104	5.5	nm0569166,nm0796915	nm1503335,nm0284524
tt0387117	0	2004	Comedy,Drama	98	6.0	nm0001528	nm0001528,nm1492832
tt0387126	0	2005	Crime,Horror,Thriller	94	3.9	nm0331777	nm0714199
tt0387131	0	2005	Drama,Mystery,Romance	129	7.3	nm0576987	nm0128997,nm0494170
tt0387151	0	2004	Drama	95	6.5	nm0821526	nm0039576,nm0630955,nm0821526
tt0387233	0	2004	Drama	92	5.5	nm0536414	nm0434290
tt0387357	0	2003	Comedy,Horror,Thriller	88	5.5	nm1484994	nm1484994
tt0387412	0	2004	Documentary,Music	84	7.5	nm0075666,nm0802501	\N
tt0387462	0	2004	Comedy,Horror	100	4.1	nm1533201,nm1613185	nm1488884
tt0387514	0	2005	Comedy,Drama,Romance	105	6.2	nm0950226	nm0950226
tt0387549	0	2005	Horror,Thriller	80	4.8	nm1488800	nm1488800
tt0387564	0	2004	Horror,Mystery,Thriller	103	7.6	nm1490123	nm1191481,nm1490123
tt0387575	0	2004	Comedy,Horror,Thriller	87	4.9	nm0238841	nm0238841
tt0387596	0	2003	Action,Drama	135	7.0	nm0437652	nm1310384
tt0387808	0	2006	Adventure,Comedy,Sci-Fi	84	6.5	nm0431918	nm0431918,nm1000113
tt0387844	0	2003	Drama	120	3.6	nm1283973	nm0258901,nm1283973,nm0645552
tt0387877	0	2006	Crime,Drama,Mystery	121	5.6	nm0000361	nm0295264,nm0255278
tt0387892	0	2004	Drama,Romance	89	6.9	nm0268984	nm0268984,nm1342890
tt0387898	0	2005	Drama,Mystery,Thriller	117	7.3	nm0359734	nm0359734
tt0387914	0	2004	Drama,Thriller,War	120	7.8	nm0001502	nm0001502,nm1405206
tt0387925	0	2004	Comedy,Drama,Family	87	5.7	nm0898547	nm0574516,nm0898534
tt0387989	0	2004	Action,Drama,Thriller	163	6.0	nm0527453	nm0440604,nm1356270
tt0388098	0	2004	Drama,Thriller	115	5.5	nm0411027	nm0199028,nm0411027
tt0388125	0	2005	Comedy,Drama,Romance	130	6.5	nm0000436	nm1497265,nm0335666
tt0388130	0	2001	Action,Animation,Romance	100	7.7	nm0434633,nm1245306	nm0457227,nm1482322,nm1014208
tt0388139	0	2004	Biography,Comedy,Drama	90	7.2	nm0236226	nm0236226
tt0388154	0	2004	Comedy,Drama	95	7.2	nm0516384	nm0516384,nm1652160
tt0388182	0	2007	Comedy,Drama	93	6.6	nm0128687	nm0128687
tt0388183	0	2005	Comedy,Crime	95	4.4	nm0126032	nm0174806
tt0388213	0	2005	Drama,Romance	84	5.3	nm0000102	nm1110844,nm1497251
tt0388230	0	2003	Crime,Horror,Mystery	90	5.0	nm1496042	nm1496042
tt0388242	0	2004	Comedy,Drama	100	5.6	nm0346823	nm0346823
tt0388285	0	2004	Comedy,Romance	93	5.5	nm0341716	nm1307411,nm0784177
tt0388288	0	2006	Comedy,Romance	94	4.7	nm0278705	nm0139905
tt0388311	0	2004	Drama,Romance	97	7.0	nm0947121	nm1415513,nm0947121
tt0388318	0	2005	Drama	130	7.4	nm0521803	nm0922580,nm1497250,nm0521803,nm0635426,nm0866243
tt0388364	0	2004	Drama	110	6.7	nm0393799	nm1494301,nm0448392
tt0388377	0	2005	Action,Adventure,Drama	114	5.9	nm0911910	nm0911910,nm1089736,nm0529099
tt0388395	0	2003	Comedy,Drama,Music	114	7.0	nm1491557	nm1491557
tt0388419	0	2004	Comedy,Family	99	5.5	nm0005387	nm0001300,nm0001060
tt0388458	0	2004	Comedy,Music	84	6.7	nm0773845	nm0773845,nm0776610
tt0388473	0	2003	Adventure,Animation,Comedy	92	7.8	nm1561203,nm0464804	nm0464804,nm0633730
tt0388482	0	2005	Action,Thriller	87	6.3	nm0504642	nm0000108,nm0436543
tt0388483	0	2004	Romance	101	5.1	nm1334773	nm0595062,nm1304475,nm2780927
tt0388500	0	2005	Comedy	105	5.6	nm0937306	nm0402804,nm0486824,nm0888491
tt0388505	0	2005	Drama	140	7.8	nm0586123	nm0086912,nm0586123
tt0388556	0	2004	Comedy,Sci-Fi	115	6.5	nm0586281	nm1077107
tt0388562	0	2004	Drama,Romance	105	7.0	nm0513371	nm0183686,nm0267064,nm0499448,nm0513371,nm0802488
tt0388727	0	2005	Drama	103	7.0	nm0862002	nm0007344
tt0388789	0	2004	Biography,Documentary,News	85	7.2	nm1498640,nm1502104	nm1498640,nm1502104
tt0388795	0	2005	Drama,Romance	134	7.7	nm0000487	nm0698925,nm0573505,nm0652223
tt0388838	0	2004	Drama,Music,Romance	90	6.8	nm0000801	nm0000801
tt0388888	0	2004	Documentary,Music	107	7.7	nm0863756	nm0863756
tt0388973	0	2005	Action,Comedy,Sci-Fi	84	5.2	nm0001325	nm0001325
tt0388980	0	2005	Biography,Drama,Sport	120	7.4	nm0000200	nm0004111
tt0389326	0	2004	Biography,Documentary,History	105	7.8	nm0672769	nm0672769,nm0313605
tt0389327	0	2004	Comedy,Drama	77	5.8	nm1497931	nm1497931
tt0389328	0	2007	Action,Crime,Horror	97	4.9	nm0349406	nm0349406
tt0389340	0	1998	Comedy	118	7.0	nm1564780	nm1563026
tt0389361	0	2003	Documentary	82	7.6	nm1497918	nm1503339
tt0389448	0	2002	Documentary	551	8.1	nm1504063	\N
tt0389557	0	2006	Drama,Thriller,War	145	7.7	nm0000682	nm0812121,nm0000682
tt0389722	0	2007	Horror,Thriller	113	6.6	nm1720541	nm0632051,nm0064181,nm0625198,nm2615528
tt0389738	0	2004	Comedy,Drama	115	6.6	nm0753912	nm0753912
tt0389790	0	2007	Adventure,Animation,Comedy	91	6.1	nm0971239,nm9054338	nm0000632,nm0272324,nm0546267,nm0732165,nm0552092,nm1166844
tt0389828	0	2004	Comedy,Drama,War	89	6.4	nm0932551	nm0932551
tt0389860	0	2006	Comedy,Drama,Fantasy	107	6.4	nm0178997	nm0466175,nm0641479
tt0389957	0	2005	Action,Crime,Drama	99	5.3	nm0121653	nm0121653
tt0390022	0	2004	Action,Drama,Sport	118	7.2	nm0000916	nm0084334,nm0169173,nm0000916
tt0390042	0	2004	Comedy,Romance	115	7.0	nm1509885	nm1511444
tt0390073	0	2004	Comedy,Horror	90	4.3	nm0355790	nm0355790,nm0522454
tt0390080	0	2004	Drama,Romance	74	5.5	nm0618405	nm0618405
tt0390109	0	2004	Documentary	80	7.3	nm0537268	\N
tt0390123	0	2004	Biography,Documentary	81	7.3	nm0950506	nm1503462,nm0950506
tt0390136	0	2004	Comedy,Music	88	4.4	nm0679154	nm1125039,nm1126077,nm0351006
tt0390205	0	2004	Action,Drama,History	116	7.4	nm1168564	nm1168564
tt0390221	0	2004	Crime,Drama	101	7.4	nm0551358	nm0551358
tt0390245	0	2006	Biography,Comedy,Drama	135	5.9	nm0617407	nm1104075
tt0390272	0	2003	Drama,Romance	109	7.3	nm0232504	nm0950728
tt0390336	0	2003	Documentary	82	7.0	nm1503390,nm0809242	nm0809242,nm1503390
tt0390384	0	2004	Drama,Sci-Fi,Thriller	77	6.7	nm1503403	nm1503403
tt0390418	0	2004	Comedy,Drama,Romance	90	5.1	nm0478418	nm0478418
tt0390450	0	2004	Drama,Horror,Thriller	98	4.2	nm1415540	nm1520912,nm0745343
tt0390521	0	2004	Documentary	100	7.2	nm1041597	nm1041597
tt0390531	0	2003	Comedy,Drama	109	5.6	nm1671997	nm1665987
tt0390538	0	2003	Biography,Documentary	88	7.1	nm1503401	nm1503401
tt0390614	0	2005	Comedy,Drama,Family	153	6.7	nm1150959	nm0438089
tt0390632	0	2004	Comedy,Documentary	80	6.9	nm1543857,nm0678012	\N
tt0390808	0	2004	Action,Crime,Drama	111	7.1	nm0545356	nm0545356,nm2389602,nm1272853,nm1490352
tt0391024	0	2004	Documentary	84	7.6	nm0636675	nm1646089,nm0636675
tt0391095	0	2007	Horror,Mystery,Sci-Fi	77	3.5	nm0493468	nm0493468,nm1356457,nm1356458
tt0391165	0	2003	Adventure,Comedy,Family	130	4.7	nm1516005	nm1279922,nm1516005,nm1516043
tt0391198	0	2004	Horror,Mystery,Thriller	91	5.9	nm1234345	nm0839812,nm1234345
tt0391229	0	2006	Comedy,Romance	80	6.1	nm0307531	nm0307531
tt0391304	0	2005	Comedy,Drama,Romance	107	6.6	nm0170719	nm0528260
tt0391483	0	2004	Drama	87	7.1	nm0048918,nm1516804	nm0048918,nm1516804
tt0391728	0	2005	Comedy,Drama,Romance	91	4.3	nm0437596	nm0437597
tt0391774	0	2004	Action,Comedy,Drama	87	4.7	nm0450661	nm0474709,nm0917833
tt0391891	0	2004	Drama	85	4.6	nm0956169	nm1014201
tt0392049	0	2004	Action,Comedy	87	5.8	nm0647718	nm0091035,nm0647718
tt0392225	0	1974	Adventure	73	6.0	nm0047971	nm0654807,nm0876561,nm16013978
tt0392262	0	1972	Comedy,History	52	6.0	nm0259499	nm0654690
tt0392360	0	1991	Drama,Musical,Romance	152	6.0	nm0471452	nm0471452
tt0392393	0	1966	Action,Adventure,History	96	6.5	nm0244421	nm1017598,nm0433657
tt0392465	0	2005	Comedy,Drama,Romance	94	6.7	nm0639033	nm0060103
tt0392494	0	2003	Comedy	96	3.6	nm0661345	nm0110292,nm0209906,nm1305762,nm0551431,nm0661345,nm0181786
tt0392591	0	2003	Comedy	93	5.4	nm0682251	nm0682251,nm0894787
tt0392690	0	2004	Action,Crime,Thriller	108	5.4	nm0259825	nm0259827,nm0259829,nm0259825
tt0392878	0	2008	Comedy	86	6.2	nm1519306,nm1512429	nm1512920,nm1557909
tt0392883	0	2006	Adventure,Drama,Fantasy	155	6.9	nm0659023	nm0659023,nm1666012,nm0440604
tt0392908	0	2005	Comedy	86	5.8	nm1030914	nm0203166,nm1030914
tt0393109	0	2005	Crime,Drama,Mystery	110	7.1	nm0426059	nm0426059
tt0393162	0	2005	Biography,Drama,Sport	136	7.3	nm0141961	nm0777043,nm0309691
tt0393329	0	2007	Comedy,Drama	96	5.8	nm0001206	nm0001206,nm0970630
tt0393452	0	2003	Comedy,Drama	152	7.5	nm0030791	nm0695196
tt0393567	0	2006	Action,Thriller	92	5.2	nm0084059	nm0084059
tt0393597	0	2007	Documentary	90	7.9	nm0288144,nm1768412	nm0288144,nm1768412,nm0576282
tt0393635	0	2005	Horror,Mystery,Thriller	90	5.1	nm0668292	nm0668292
tt0393685	0	2005	Comedy,Fantasy,Horror	78	5.4	nm0825360	nm0825360
tt0393724	0	2004	Mystery,Thriller	145	7.2	nm0534869	nm0841554
tt0393735	0	2006	Comedy,Family,Fantasy	98	4.4	nm0005367	nm0926727,nm0926729,nm0734900,nm0024856,nm0066764,nm0909556,nm0371771,nm0846884
tt0393775	0	2004	Comedy,Drama	102	7.8	nm0856124	nm0856124
tt0393956	0	2007	Comedy,Drama,Musical	120	5.8	nm0082366	nm0082366
tt0395119	0	2006	Adventure,Drama,History	145	6.1	nm0246503	nm0702416,nm0246503,nm4814439
tt0395125	0	2004	Comedy,Crime,Thriller	105	7.0	nm0407067	nm0346277,nm0407067
tt0395140	0	2004	Comedy,Drama,Romance	115	7.0	nm1519303	nm1552737
tt0395169	0	2004	Biography,Drama,History	121	8.1	nm0313623	nm0669311,nm0313623
tt0395173	0	2004	Comedy,Mystery,Romance	100	7.1	nm0649875	nm0649875,nm0670808,nm0361828
tt0395216	0	2004	Comedy,Drama	86	5.9	nm0322198	nm0322198,nm1382571
tt0395251	0	2005	Comedy,Crime,Musical	134	6.4	nm0834893	nm0000316,nm0576070
tt0395424	0	2005	Drama	127	6.3	nm0280396	nm0280396
tt0395461	0	2005	Drama	96	7.5	nm0451592	nm0346096,nm0451592
tt0395495	0	2006	Comedy,Drama,Romance	124	5.9	nm0335666	nm0335666
tt0395514	0	2004	Adventure,Documentary,Drama	94	7.0	nm1534640	nm1534640
tt0395543	0	2005	Drama,Music,Romance	108	6.1	nm0755158	nm0737459,nm0755158
tt0395584	0	2005	Crime,Drama,Horror	107	6.7	nm0957772	nm0957772
tt0395585	0	2005	Drama,Horror,Mystery	90	5.3	nm0003458	nm1559058
tt0395677	0	2004	Comedy,Romance	95	6.0	nm15654851,nm15565999,nm15565998,nm1533000,nm15566000	nm15566726,nm15565999,nm15565998,nm15685291,nm1533000,nm15566000
tt0395699	0	2005	Action,Comedy,Drama	95	5.6	nm0788202	nm0502073,nm0304830
tt0395802	0	1995	Action,Drama	166	5.8	nm0802143	nm0802143
tt0395824	0	1979	Drama	76	7.4	nm0442693	nm0442693,nm0476501
tt0395947	0	2004	Animation,Fantasy	91	5.2	nm0470465,nm1637852	nm0074217,nm0568490,nm0789624,nm0095448,nm0631086,nm0751089,nm1580387,nm1605198,nm4663316
tt0395972	0	2005	Drama	126	7.3	nm0138927	nm0782739,nm1538319,nm1546016
tt0396042	0	2006	Adventure,Animation,Comedy	89	5.4	nm0373798,nm0478172	nm0026153,nm0373798,nm1109481,nm0478172
tt0396096	0	2005	Action	83	4.3	nm0425364	nm0425364
tt0396171	0	2006	Crime,Drama,Fantasy	147	7.5	nm0878756	nm0001949,nm0251536,nm0878756,nm0845752
tt0396184	0	2004	Action,Crime,Drama	100	7.3	nm0716347	nm0716347
tt0396190	0	2004	Drama,Thriller	109	6.3	nm0000806	nm0701031,nm0905498
tt0396269	0	2005	Comedy,Romance	119	7.0	nm0229694	nm0264520,nm1462097
tt0396271	0	2004	Drama,Thriller	81	4.3	nm0864812	nm0864812
tt0396401	0	2004	Horror,Thriller	95	3.6	nm0046480	nm0075894,nm0046480,nm0878953
tt0396555	0	2007	Adventure,Animation,Comedy	95	6.8	nm0027459	nm0007075,nm0090614,nm2320658,nm1977355,nm1950901,nm1853872,nm0027459,nm0431622,nm2558161
tt0396563	0	2004	Drama,Romance	135	4.4	nm0013158	nm0013158
tt0396592	0	2004	Comedy,Family,Fantasy	93	4.4	nm0959034	nm0001070,nm0456063
tt0396630	0	2004	Crime,Drama,Romance	96	6.1	nm1531934	nm1531934,nm3191526
tt0396652	0	2005	Comedy,Drama,Family	98	6.0	nm0299563	nm0127690,nm0204678
tt0396659	0	2003	Action,Adventure,Animation	99	7.6	nm0794000	nm0847186,nm0838572
tt0396688	0	2005	Drama,Thriller	105	6.6	nm1016428	nm0995906,nm1016428
tt0396690	0	2005	Drama,Musical,Romance	171	4.5	nm0007131	nm0080432,nm0223585,nm0007131,nm0323153
tt0396707	0	2008	Adventure,Family,Fantasy	103	6.0	nm0190780	nm1413455,nm0016895,nm0332146
tt0396746	0	2004	Comedy,Drama	89	7.2	nm0594151	nm1083116
tt0396752	0	2005	Comedy,Family,Fantasy	97	6.6	nm0428600	nm0000668,nm0104447
tt0396818	0	2004	Drama,Horror,Romance	94	6.6	nm0308520	nm1563106,nm0308520,nm0309979,nm1541728
tt0396857	0	2005	Action,Crime,Drama	93	5.5	nm0200005	nm0737993
tt0396962	0	2004	Drama	107	8.2	nm1680304	nm1680304
tt0397044	0	2007	Drama,Fantasy,Horror	98	5.3	nm0902290	nm0472567,nm0484907,nm0458413
tt0397065	0	2005	Horror,Thriller	113	5.5	nm1429471	nm0067676,nm0370937,nm0370928
tt0397078	0	2006	Comedy,Fantasy,Romance	103	5.5	nm0677953	nm0454783,nm0364423,nm0077080,nm0085933,nm0007079
tt0397101	0	2005	Drama,Horror,Mystery	104	6.5	nm0812200	nm0472567
tt0397103	0	2005	Adventure,Drama	107	6.2	nm1546965	nm1546965
tt0397229	0	2004	Comedy,Drama,Music	113	6.6	nm0151827	nm0151827,nm0515002,nm0496806,nm0328636,nm0477055
tt0397313	0	2006	Adventure,Drama,Family	120	7.3	nm0550881	nm0226547,nm0410945,nm0475542,nm0633986,nm0756944
tt0397401	0	2005	Comedy,Crime	83	4.8	nm0679951	nm1538873,nm0552553,nm0679951
tt0397405	0	2004	Drama	82	7.2	nm0579062	nm0579062
tt0397530	0	2005	Drama	122	6.5	nm0912224	nm0101956,nm0275260,nm0288263,nm0912224
tt0397535	0	2005	Drama,Romance	145	7.3	nm0551128	nm0842523,nm1006264
tt0397582	0	2005	Drama,Fantasy,Romance	100	6.3	nm0035404	nm0035404,nm1547945
tt0397619	0	2004	Drama	97	7.0	nm1104118	nm1104118
tt0397882	0	2004	Action,Drama,War	193	4.5	nm0788858,nm2581582	nm1100075
tt0397892	0	2008	Adventure,Animation,Comedy	96	6.8	nm0397174,nm0930261	nm1557594,nm0930261
tt0398013	0	2004	Drama	130	6.9	nm1212903	nm1212903
tt0398017	0	2005	Crime,Drama,Thriller	108	6.6	nm0405632	nm0064181,nm1557908
tt0398027	0	2005	Drama,Romance,Thriller	114	6.4	nm0414817	nm0414817
tt0398029	0	2006	Action,Adventure,Drama	103	4.5	nm0853535	nm0949558,nm0853535
tt0398033	0	2005	Action,Thriller	86	5.0	nm0780530	nm1140089,nm0780530
tt0398165	0	2005	Comedy,Crime,Sport	113	6.4	nm0781842	nm0748665,nm0944003,nm1417242
tt0398237	0	2004	Animation,Comedy	87	6.1	nm1556095	nm1785724,nm1784104,nm1551018,nm1785778
tt0398286	0	2010	Adventure,Animation,Comedy	100	7.7	nm1977355,nm0397174	nm1557594,nm0342278,nm0342303
tt0398373	0	2004	Action,Adventure,Comedy	106	4.8	nm0504980,nm0477035	nm0150977,nm1707655,nm0844036,nm1713457,nm1709379
tt0398375	0	2005	Comedy,Drama,Romance	97	5.5	nm0001661	nm0341372
tt0398378	0	2004	Action,Horror,Thriller	84	3.6	nm1556155	nm1549067,nm0403577
tt0398563	0	2002	Action,Adventure,Drama	122	6.1	nm0457565	nm1245945,nm1245013,nm0566332,nm1494403
tt0398712	0	2005	Action,Crime,Drama	109	6.3	nm0724938	nm0000118,nm0218621
tt0398808	0	2007	Drama,Family,Fantasy	96	7.2	nm0190780	nm0830969,nm1547579,nm0665505
tt0398839	0	2006	Comedy	83	3.7	nm0346841	nm0346841
tt0398842	0	2006	Adventure,Drama	99	4.8	nm0557857	nm1602532,nm0047685,nm0330108
tt0398872	0	2004	Adventure,Animation,Comedy	74	5.4	nm0708371,nm0872045	nm1014201,nm0708371,nm1434696
tt0398883	0	2004	Crime,Drama,Romance	100	7.5	nm0815204	nm0815204
tt0398913	0	2006	Action,Adventure,Mystery	87	4.8	nm0477035	nm0493369,nm1604669,nm1603708
tt0398963	0	2004	Comedy,Drama,Romance	88	6.7	nm1548043	nm1548043
tt0398982	0	2005	Comedy,Drama	84	6.5	nm0611827	nm0611827
tt0399040	0	2003	Comedy,Romance	110	7.9	nm1585207,nm1352003,nm1552261,nm1587401,nm1587451,nm0873220	\N
tt0399095	0	2007	Crime,Drama,Thriller	120	7.3	nm0471086	nm1433580,nm1481618
tt0399102	0	2004	Action,Adventure,Fantasy	125	6.3	nm0457565,nm0368057,nm0437526,nm0557927,nm0645549,nm0856803,nm0945614,nm0648457	nm1245013,nm0457565,nm0590840,nm0866755
tt0399146	0	2005	Action,Crime,Drama	96	7.4	nm0000343	nm0905957,nm1583671,nm0647939
tt0399201	0	2005	Action,Sci-Fi,Thriller	136	6.8	nm0000881	nm0654100,nm0476064,nm0649460
tt0399222	0	2005	Comedy,Drama,Romance	100	6.0	nm0619923,nm0865918	nm0619923,nm0865918
tt0399295	0	2005	Crime,Drama	122	7.6	nm0629272	nm0629272
tt0399327	0	2005	Action,Comedy,Crime	83	5.5	nm0562645	nm0682063,nm0643315,nm0139461
tt0399412	0	2004	Animation,Drama,Thriller	85	6.7	nm1104944	nm0032645,nm1104944,nm0234502
tt0399465	0	2003	Drama,Romance	100	5.7	nm0660347,nm0720109	nm0660347,nm0720109
tt0399650	0	2003	Comedy,Drama	107	7.0	nm0271815	nm1532265
tt0399692	0	2004	Comedy,Drama,Romance	97	6.6	nm0886976	nm0886976
tt0399738	0	2004	Drama,Romance	94	6.1	nm0029242	nm0029242,nm0349927,nm0094726
tt0399854	0	2003	Comedy,Drama,History	111	6.5	nm0258784	nm0258784
