tconst	primaryTitle	genres	isAdult	averageRating	directors	writers
tt1187064	Triangle	Fantasy,Mystery,Sci-Fi	0	6.9	nm1247462	nm1247462
tt1188729	Pandorum	Action,Horror,Mystery	0	6.7	nm0023355	nm0589871,nm0023355
tt1189073	The Skin I Live In	Drama,Mystery,Thriller	0	7.6	nm0000264	nm0000264,nm0021948,nm0429617
tt1189340	The Lincoln Lawyer	Crime,Drama,Mystery	0	7.3	nm1026778	nm0738908,nm0175093
tt1190080	2012	Action,Adventure,Sci-Fi	0	5.8	nm0000386	nm0000386,nm0460057
tt1190536	Black Dynamite	Action,Comedy	0	7.4	nm0761715	nm0925220,nm0591528,nm0761715
tt1190539	The Chaser	Action,Crime,Drama	0	7.8	nm2947553	nm2947553,nm1425348,nm2974384
tt1190617	An American Carol	Comedy,Fantasy	0	4.0	nm0001878	nm0001878,nm2935128,nm0295281
tt1191111	Enter the Void	Drama,Fantasy	0	7.2	nm0637615	nm0637615,nm0352968
tt1192628	Rango	Action,Adventure,Animation	0	7.3	nm0893659	nm0517589,nm0893659,nm0126096
tt1193138	Up in the Air	Comedy,Drama,Romance	0	7.4	nm0718646	nm1174529,nm0718646,nm1417242
tt1194173	The Bourne Legacy	Action,Adventure,Thriller	0	6.6	nm0006904	nm0006904,nm0319659,nm0524924
tt1194238	Polytechnique	Crime,Drama,History	0	7.2	nm0898288	nm1802530,nm0898288,nm1266316
tt1194263	Get Low	Drama,Mystery	0	7.0	nm0773689	nm0699046,nm2057149,nm3015337
tt1194417	Casino Jack	Biography,Comedy,Crime	0	6.2	nm0382584	nm0811138
tt1194612	Into Eternity: A Film for the Future	Documentary	0	7.3	nm1378517	nm1378517,nm2939945
tt1195478	The Five-Year Engagement	Comedy,Drama,Romance	0	6.2	nm0831557	nm0781981,nm0831557
tt1196141	Diary of a Wimpy Kid	Comedy,Drama,Family	0	6.2	nm0294457	nm0066851,nm0276882,nm0007091,nm0431817,nm2732149
tt1196204	Cemetery Junction	Comedy,Drama	0	6.8	nm0315041,nm0580351	nm0315041,nm0580351
tt1196340	Inhale	Drama,Thriller	0	6.5	nm0466349	nm0234600,nm0163177,nm1729756
tt1196948	Charlie Countryman	Comedy,Drama,Romance	0	6.3	nm0093934	nm0236966
tt1197624	Law Abiding Citizen	Action,Crime,Drama	0	7.4	nm0336620	nm0934483
tt1197628	Observe and Report	Action,Comedy,Crime	0	5.8	nm2095817	nm2095817
tt1198138	Obsessed	Drama,Romance,Thriller	0	5.0	nm0793455	nm0521739
tt1198196	Election Day	Comedy	0	7.4	nm0284454	nm2948393,nm3286715,nm3136748
tt1201167	Funny People	Comedy,Drama	0	6.3	nm0031976	nm0031976
tt1201607	Harry Potter and the Deathly Hallows: Part 2	Adventure,Family,Fantasy	0	8.1	nm0946734	nm0460141,nm0746830
tt1204340	Tyrannosaur	Drama	0	7.5	nm0175916	nm0175916
tt1204342	The Muppets	Adventure,Comedy,Family	0	7.1	nm0090386	nm0781981,nm0831557,nm0001345
tt1204975	Last Vegas	Comedy	0	6.6	nm0005509	nm1557594
tt1205489	Gran Torino	Drama	0	8.1	nm0000142	nm1010405,nm3164738
tt1205535	The Rebound	Comedy,Romance	0	6.3	nm0294505	nm0294505
tt1205537	Jack Ryan: Shadow Recruit	Action,Drama,Thriller	0	6.2	nm0000110	nm3092414,nm0462895,nm0002007
tt1210106	St Trinian's 2: The Legend of Fritton's Gold	Adventure,Comedy,Family	0	5.3	nm0662529,nm0859877	nm0039328,nm1319618,nm0780714,nm1718864,nm2227956
tt1210166	Moneyball	Biography,Drama,Sport	0	7.6	nm0587955	nm0001873,nm0815070,nm3133181,nm1034122
tt1210819	The Lone Ranger	Action,Adventure,Drama	0	6.4	nm0893659	nm1244808,nm0254645,nm0744429
tt1211837	Doctor Strange	Action,Adventure,Fantasy	0	7.5	nm0220600	nm3123612,nm0220600,nm1803036,nm0498278,nm0228492
tt1211956	Escape Plan	Action,Thriller	0	6.7	nm0405632	nm1974016,nm0445669
tt1212419	Hereafter	Drama,Fantasy,Romance	0	6.5	nm0000142	nm0604948
tt1212436	The Back-up Plan	Comedy,Romance	0	5.3	nm0693561	nm1180074
tt1212450	Lawless	Biography,Crime,Drama	0	7.2	nm0384825	nm0147022,nm2967574
tt1213644	Disaster Movie	Comedy,Sci-Fi	0	1.9	nm0294997,nm0783536	nm0294997,nm0783536
tt1213648	London Boulevard	Crime,Drama	0	6.2	nm1184258	nm1184258,nm2012698
tt1213663	The World's End	Action,Comedy,Sci-Fi	0	6.9	nm0942367	nm0670408,nm0942367
tt1214962	Seeking Justice	Action,Drama,Mystery	0	6.1	nm0002044	nm0382674,nm1602553
tt1216475	Cars 2	Adventure,Animation,Comedy	0	6.2	nm0005124,nm0506977	nm0005124,nm0506977,nm1557594,nm0703078,nm0710020
tt1216487	The Girl Who Played with Fire	Action,Crime,Drama	0	7.1	nm0019242	nm0296926,nm2297183
tt1216491	Kill the Messenger	Biography,Crime,Drama	0	6.9	nm0191147	nm1481618,nm1794136,nm2725882
tt1216492	Leap Year	Comedy,Romance	0	6.4	nm0875793	nm0438226,nm0253323
tt1216496	Mother	Crime,Drama,Mystery	0	7.7	nm0094435	nm0094435,nm2977474
tt1217209	Brave	Action,Adventure,Animation	0	7.1	nm0028764,nm0152312,nm0700760	nm0152312,nm0028764,nm0700760,nm0575293
tt1217565	Radio Day	Comedy	0	7.3	nm2979103	nm2948393,nm3136748,nm3286715
tt1217613	Battle Los Angeles	Action,Adventure,Sci-Fi	0	5.7	nm0509448	nm0078203
tt1217616	Endgame	Drama,History	0	6.2	nm0871428	nm5960921,nm0590360
tt1217637	Anything for Her	Crime,Drama,Thriller	0	7.1	nm0146991	nm0146991,nm3280198
tt1219289	Limitless	Sci-Fi,Thriller	0	7.4	nm1139726	nm0228908,nm2982186
tt1219342	Legend of the Guardians: The Owls of Ga'Hoole	Action,Adventure,Animation	0	6.9	nm0811583	nm0650089,nm2145339,nm0489691
tt1219827	Ghost in the Shell	Action,Crime,Drama	0	6.3	nm2782185	nm0794385,nm1150145,nm0923980,nm0472567
tt1220214	Heartless	Drama,Fantasy,Horror	0	5.9	nm0726000	nm0726000
tt1220220	Motherhood	Comedy,Drama	0	4.6	nm0225869	nm0225869
tt1220634	Resident Evil: Afterlife	Action,Horror,Sci-Fi	0	5.8	nm0027271	nm0027271
tt1220719	Ip Man	Action,Biography,Drama	0	8.0	nm0948159	nm2774833,nm5335213
tt1220888	Henry's Crime	Comedy,Crime,Drama	0	5.9	nm0893473	nm0315065,nm1277955,nm1336500
tt1222817	Zookeeper	Comedy,Family,Fantasy	0	5.2	nm0178997	nm0048169,nm0720609,nm0416673,nm0771065,nm0740115
tt1223236	African Cats	Adventure,Documentary	0	7.5	nm0774582,nm0288144	nm0774582,nm0991399,nm1630422
tt1225822	Extract	Comedy,Crime,Romance	0	6.1	nm0431918	nm0431918
tt1226229	Get Him to the Greek	Comedy,Music	0	6.3	nm0831557	nm0831557,nm0781981
tt1226271	The Damned United	Biography,Drama,Sport	0	7.5	nm0393799	nm0604948,nm3030961
tt1226681	Pontypool	Horror,Sci-Fi	0	6.5	nm0567680	nm2997229
tt1226753	The Debt	Drama,Thriller	0	6.8	nm0006960	nm0891216,nm0963359,nm1661186,nm0077002,nm2439643
tt1226774	In the Loop	Comedy	0	7.4	nm0406334	nm1104036,nm1006581,nm0406334,nm0733988,nm2254846
tt1227536	Hellsinki	Biography,Crime,Drama	0	6.7	nm0617407	nm1104075,nm0638719,nm2998014
tt1228705	Iron Man 2	Action,Sci-Fi	0	6.9	nm0269463	nm0857620,nm0498278,nm1411347,nm1293367,nm0456158
tt1228987	Let Me In	Drama,Fantasy,Horror	0	7.1	nm0716257	nm0716257,nm0512137
tt1229238	Mission: Impossible - Ghost Protocol	Action,Adventure,Thriller	0	7.4	nm0083348	nm0312367,nm0032227,nm0625858
tt1229340	Anchorman 2: The Legend Continues	Comedy	0	6.3	nm0570912	nm0002071,nm0570912
tt1229360	It Might Get Loud	Documentary,Music	0	7.6	nm0346550	
tt1229822	Jane Eyre	Drama,Mystery,Romance	0	7.3	nm1560977	nm1620490,nm0111576
tt1230385	The Yellow Sea	Action,Crime,Drama	0	7.3	nm2947553	nm2947553,nm2974384
tt1230414	It's Complicated	Comedy,Drama,Romance	0	6.5	nm0583600	nm0583600
tt1231580	Alvin and the Chipmunks: The Squeakquel	Adventure,Comedy,Family	0	4.6	nm0858525	nm0900140,nm0008743,nm0074184,nm0046564
tt1231583	Due Date	Comedy,Drama	0	6.5	nm0680846	nm0169180,nm0293139,nm1186373,nm0680846
tt1231587	Hot Tub Time Machine	Comedy,Sci-Fi	0	6.4	nm0684336	nm0372222,nm1890845,nm1898234
tt1232200	That's My Boy	Comedy,Drama	0	5.6	nm1890845	nm2791292
tt1232829	21 Jump Street	Action,Comedy,Crime	0	7.2	nm0520488,nm0588087	nm0045209,nm1706767,nm0367895,nm0004798
tt1233227	Saw VI	Horror,Mystery,Thriller	0	6.0	nm0340436	nm1733317,nm1729303
tt1234541	The Butterfly Effect 3: Revelations	Crime,Sci-Fi,Thriller	0	5.6	nm0343713	nm0110256
tt1234548	The Men Who Stare at Goats	Comedy,War	0	6.2	nm0381416	nm0740160,nm1661186
tt1234654	Greenberg	Comedy,Drama,Romance	0	6.1	nm0000876	nm0000492,nm0000876
tt1234719	Red Dawn	Action,War	0	5.3	nm0103187	nm0255296,nm0664920,nm0721817,nm0587518
tt1234721	RoboCop	Action,Crime,Sci-Fi	0	6.1	nm0655683	nm2440587,nm0627159,nm0591160
tt1235124	Dorian Gray	Drama,Fantasy,Mystery	0	6.2	nm0662529	nm3023628,nm0928492
tt1235166	A Prophet	Crime,Drama	0	7.8	nm0002191	nm0081179,nm0002191,nm2022382,nm2425150
tt1235841	Sidewalls	Comedy,Drama	0	7.5	nm1391924	nm1391924
tt1239426	Hipsters	Drama,Musical,Romance	0	7.0	nm0865422	nm0466614,nm0865422
tt1240982	Your Highness	Action,Adventure,Comedy	0	5.5	nm0337773	nm1104131,nm0078897
tt1241017	How to Make Love to a Woman	Comedy	0	4.1	nm1835153	nm3041404
tt1241317	Death Note	Crime,Drama,Fantasy	0	4.5	nm1417392	nm0663048,nm0663050,nm2916300,nm2174097,nm1761126
tt1242422	Cell 211	Action,Adventure,Crime	0	7.6	nm0600409	nm0346277,nm0600409,nm3035970
tt1242432	I Spit on Your Grave	Horror,Thriller	0	6.2	nm0003458	nm2098346,nm0953392
tt1242460	We Need to Talk About Kevin	Drama,Mystery,Thriller	0	7.4	nm0708903	nm0708903,nm4094284,nm2651543
tt1242599	Bellflower	Action,Drama,Romance	0	6.3	nm3035239	nm3035239
tt1243957	The Tourist	Action,Thriller	0	6.0	nm0003697	nm0003697,nm0003160,nm0271501,nm1362432
tt1243974	Aloha	Comedy,Drama,Romance	0	5.4	nm0001081	nm0001081
tt1244666	Fish Story	Action,Comedy,Music	0	7.5	nm1327703	nm2157655,nm2100757
tt1245112	[Rec]²	Horror,Thriller	0	6.5	nm0049371,nm0687042	nm0049371,nm1548856,nm0687042,nm3306640
tt1245492	This Is the End	Comedy,Fantasy	0	6.6	nm1698571,nm0736622	nm0736622,nm1698571,nm1083540
tt1245526	RED	Action,Comedy,Crime	0	7.0	nm0777881	nm1979137,nm1216642,nm0388377,nm0388375
tt1247640	District 13: Ultimatum	Action,Crime,Thriller	0	6.5	nm0018133	nm0000108
tt1247667	High School	Comedy	0	5.7	nm1226069	nm3225152,nm1226069,nm0839812
tt1247692	Shrink	Comedy,Drama	0	6.6	nm0665321	nm2659289,nm5026684
tt1247704	Women in Trouble	Comedy,Drama	0	5.6	nm0349406	nm0349406
tt1248971	Cherrybomb	Action,Drama,Romance	0	5.8	nm2443600,nm2441296	nm2076151
tt1250777	Kick-Ass	Action,Comedy,Crime	0	7.6	nm0891216	nm0963359,nm0891216,nm2092839,nm1348210
tt1251743	Salvation Boulevard	Comedy,Crime,Drama	0	5.3	nm0711807	nm0831841,nm0711807,nm0067248
tt1251757	Middle Men	Comedy,Crime,Drama	0	6.8	nm0303032	nm0303032,nm0918907
tt1253863	300: Rise of an Empire	Action,Drama	0	6.2	nm1729171	nm0811583,nm0426500,nm0588340
tt1253864	Immortals	Action,Drama,Fantasy	0	6.0	nm0802248	nm0663048,nm0663050
tt1255953	Incendies	Drama,Mystery,War	0	8.3	nm0898288	nm1416431,nm0898288,nm4034068
tt1258197	Exam	Crime,Mystery,Thriller	0	6.7	nm0371955	nm0371955,nm3089840
tt1258972	The Man with the Iron Fists	Action	0	5.4	nm0753526	nm0753526,nm0744834
tt1259014	Mesrine: Killer Instinct	Action,Biography,Crime	0	7.5	nm0724938	nm1626500,nm2022382,nm0724938
tt1259521	The Cabin in the Woods	Horror,Mystery,Thriller	0	7.0	nm1206844	nm0923736,nm1206844
tt1259571	The Twilight Saga: New Moon	Adventure,Drama,Fantasy	0	4.8	nm0919363	nm0742279,nm2769412
tt1260502	Ghost in the Shell 2.0	Action,Animation,Crime	0	7.8	nm0651900	nm0794385,nm0411872
tt1261945	Sex and the City 2	Comedy,Drama,Romance	0	4.5	nm0455078	nm0455078,nm0124299,nm0823015
tt1262416	Scream 4	Horror,Mystery	0	6.2	nm0000127	nm0932078
tt1262981	World's Greatest Dad	Comedy,Drama	0	6.9	nm0001281	nm0001281
tt1263670	Crazy Heart	Drama,Music,Romance	0	7.2	nm0178376	nm0178376,nm3084575
tt1263750	Room in Rome	Drama,Romance	0	6.0	nm0575523	nm1471503,nm0575523,nm0297545
tt1265990	The Roommate	Drama,Horror,Thriller	0	4.8	nm0160157	nm1867458
tt1267297	Hercules	Action,Adventure,Fantasy	0	6.0	nm0711840	nm2952284,nm0818746,nm5610426
tt1268799	A Very Harold & Kumar Christmas	Adventure,Comedy	0	6.2	nm0833889	nm1375358,nm1376383
tt1270761	Don't Be Afraid of the Dark	Fantasy,Horror,Thriller	0	5.5	nm2552536	nm0868219,nm0730422,nm0571111
tt1270798	X-Men: First Class	Action,Sci-Fi	0	7.7	nm0891216	nm1005420,nm0826714,nm0963359,nm0891216,nm1417242,nm0001741,nm0456158,nm0498278
tt1270835	Hatchet II	Action,Comedy,Horror	0	5.5	nm1697112	nm1697112
tt1272878	2 Guns	Action,Comedy,Thriller	0	6.7	nm0466349	nm1398578,nm1556427
tt1273207	Deadheads	Adventure,Comedy,Horror	0	5.3	nm0682301,nm0682342	nm0682301,nm0682342
tt1273235	A Serbian Film	Horror,Mystery,Thriller	0	4.9	nm3094978	nm1480472,nm3094978
tt1273678	The Spy Next Door	Action,Comedy,Family	0	5.5	nm0505152	nm0077080,nm0007079,nm0201304
tt1274586	Dying of the Light	Action,Drama,Thriller	0	4.5	nm0001707	nm0001707
tt1276104	Looper	Action,Drama,Sci-Fi	0	7.4	nm0426059	nm0426059
tt1277737	The Stoning of Soraya M.	Drama	0	7.9	nm0637493	nm0637492,nm0637493,nm3120590
tt1277953	Madagascar 3: Europe's Most Wanted	Adventure,Animation,Comedy	0	6.8	nm0201509,nm0569891,nm0970447	nm0201509,nm0000876,nm2593444
tt1278293	9 to 5: Days in Porn	Documentary	0	6.3	nm2620216	nm2620216
tt1278340	Dead Snow	Comedy,Fantasy,Horror	0	6.3	nm2482088	nm2482088,nm2552337
tt1279935	Date Night	Comedy,Crime,Romance	0	6.3	nm0506613	nm0458441
tt1282140	Easy A	Comedy,Drama,Romance	0	7.0	nm0323239	nm1421629
tt1284575	Bad Teacher	Comedy,Romance	0	5.7	nm0440458	nm1969144,nm1072409
tt1285016	The Social Network	Biography,Drama	0	7.8	nm0000399	nm0815070,nm0583826
tt1285309	The Joneses	Comedy,Drama	0	6.4	nm0097517	nm0227870,nm0097517
tt1286537	Food, Inc.	Documentary,News	0	7.8	nm0448422	nm0448422,nm1015409,nm0731324
tt1288558	Evil Dead	Horror	0	6.5	nm1793079	nm1793079,nm2140186,nm0000600
tt1289401	Ghostbusters	Action,Comedy,Fantasy	0	6.8	nm0082450	nm1767754,nm0082450,nm0718645,nm0000101,nm0000601
tt1289406	Harry Brown	Action,Crime,Drama	0	7.2	nm2905562	nm0949558
tt1291150	Teenage Mutant Ninja Turtles	Action,Adventure,Comedy	0	5.8	nm0509448	nm0032227,nm0625858,nm2489193,nm0481990,nm0247653
tt1291570	Solace	Crime,Drama,Mystery	0	6.4	nm4139472	nm0047489,nm0341372
tt1291580	Behind the Candelabra	Biography,Drama,Music	0	7.0	nm0001752	nm0481418,nm1281443,nm5674732
tt1291584	Warrior	Action,Drama,Sport	0	8.1	nm0640334	nm0640334,nm3294574,nm0233561
tt1292566	How to Be Single	Comedy,Drama,Romance	0	6.1	nm0228542	nm0463359,nm0799050,nm1401416,nm0875710
tt1294226	The Last Song	Drama,Music,Romance	0	6.0	nm1455688	nm0817023,nm3491486
tt1294970	The Angriest Man in Brooklyn	Comedy,Drama	0	5.7	nm0004675	nm0850044,nm0206646
tt1296373	The FP	Action,Comedy,Drama	0	5.4	nm1060930,nm1875808	nm1875808,nm1060930
tt1297919	Blitz	Action,Adventure,Crime	0	6.1	nm1714255	nm2914162,nm2012698
tt1298554	Eva	Drama,Fantasy,Romance	0	6.6	nm1665932	nm0067618,nm2962085,nm1885461,nm0785359
tt1298649	The Watch	Comedy,Sci-Fi	0	5.7	nm1676223	nm2972864,nm0736622,nm1698571
tt1298650	Pirates of the Caribbean: On Stranger Tides	Action,Adventure,Fantasy	0	6.6	nm0551128	nm0254645,nm0744429,nm0064181,nm0938684,nm0694627
tt1300851	The Boondock Saints II: All Saints Day	Action,Crime,Thriller	0	6.2	nm0240627	nm0240627,nm1232198
tt1300854	Iron Man 3	Action,Adventure,Sci-Fi	0	7.1	nm0000948	nm1510800,nm0000948,nm0498278,nm1411347,nm1293367,nm0456158,nm1979137,nm2137463
tt1302011	Kung Fu Panda 2	Action,Adventure,Animation	0	7.3	nm0950775	nm0008743,nm0074184,nm0717550,nm0903456
tt1302067	Yogi Bear	Adventure,Animation,Comedy	0	4.6	nm0108094	nm0893262,nm0827985,nm0178589,nm0053484,nm0360253
tt1305583	Our Family Wedding	Comedy,Romance	0	5.1	nm0266622	nm0174806,nm1173259,nm0266622
tt1305591	Mars Needs Moms	Adventure,Animation,Family	0	5.4	nm0920425	nm0920425,nm3352441,nm0106455
tt1305806	The Secret in Their Eyes	Drama,Mystery,Romance	0	8.2	nm0002728	nm3160078,nm0002728
tt1306980	50/50	Comedy,Drama,Romance	0	7.6	nm1349522	nm1672425
tt1307068	Seeking a Friend for the End of the World	Adventure,Comedy,Drama	0	6.7	nm1032521	nm1032521
tt1307861	American Grindhouse	Documentary	0	7.1	nm1486426	nm1486426,nm1818500
tt1307873	The Big Bang	Action,Crime,Mystery	0	5.4	nm0469813	nm0420701
tt1308729	Bullet to the Head	Action,Crime,Thriller	0	5.7	nm0001353	nm0131947,nm1989798,nm5631325
tt1311067	Halloween II	Horror	0	4.8	nm0957772	nm0957772
tt1313104	The Cove	Biography,Crime,Documentary	0	8.4	nm2694309	nm0598531
tt1313113	The Firm	Comedy,Drama,Mystery	0	5.8	nm0522393	nm0039185,nm0522393
tt1314228	Did You Hear About the Morgans?	Comedy,Drama,Romance	0	4.9	nm0492909	nm0492909
tt1314655	Devil	Horror,Mystery,Thriller	0	6.3	nm0235719	nm0625198,nm0796117
tt1315981	A Single Man	Drama,Romance,Thriller	0	7.5	nm1053530	nm0410877,nm1053530,nm3179694
tt1316037	Birdemic: Shock and Terror	Horror,Thriller	0	1.7	nm1343100	nm1343100
tt1316536	The Loved Ones	Crime,Horror	0	6.6	nm2015237	nm2015237
tt1318514	Rise of the Planet of the Apes	Action,Drama,Sci-Fi	0	7.6	nm1012501	nm0415425,nm0798646,nm0099541
tt1318517	The Man Who Killed Don Quixote	Adventure,Comedy,Drama	0	6.3	nm0000416	nm0000416,nm0342617,nm0148859
tt1319718	Little Big Soldier	Action,Adventure,Comedy	0	6.9	nm0227625	nm0000329
tt1320082	The Concert	Comedy,Drama,Music	0	7.5	nm0586123	nm0586123,nm0086912,nm0730422,nm2131687,nm1934447
tt1320239	Burke and Hare	Comedy,Crime,History	0	6.1	nm0000484	nm0039328,nm1319618
tt1320244	The Last Exorcism	Horror,Mystery,Thriller	0	5.7	nm0821844	nm1428204,nm0348640
tt1320253	The Expendables	Action,Adventure,Thriller	0	6.4	nm0000230	nm1709264,nm0000230
tt1320261	Gulliver's Travels	Adventure,Comedy,Family	0	4.9	nm1224299	nm0830294,nm0831557,nm0842605
tt1321509	Death at a Funeral	Comedy,Drama	0	5.7	nm0001438	nm1918877
tt1321511	Oldboy	Action,Drama,Mystery	0	5.8	nm0000490	nm0698873
tt1321869	The Lovers	Action,Adventure,Romance	0	4.6	nm0423646	nm0422568,nm0423646
tt1321870	Gangster Squad	Action,Crime,Drama	0	6.7	nm0281508	nm3263825,nm4624299
tt1322312	Going the Distance	Comedy,Romance	0	6.3	nm0123379	nm3192484
tt1323045	Frozen	Adventure,Thriller	0	6.2	nm1697112	nm1697112
tt1323594	Despicable Me	Adventure,Animation,Comedy	0	7.6	nm1853544,nm0719208	nm0666791,nm0202425,nm0655053
tt1324999	The Twilight Saga: Breaking Dawn - Part 1	Adventure,Drama,Fantasy	0	4.9	nm0174374	nm0742279,nm2769412
tt1325004	The Twilight Saga: Eclipse	Action,Adventure,Drama	0	5.1	nm1720541	nm0742279,nm2769412
tt1326733	The Art of the Steal	Documentary	0	7.5	nm0034531	
tt1326972	Red Cliff II	Action,Adventure,Drama	0	7.5	nm0000247	nm0000247,nm1502082,nm1171056,nm2370726,nm0526824
tt1327194	The Lucky One	Drama,Mystery,Romance	0	6.4	nm0382956	nm3391497,nm0817023
tt1327773	The Butler	Biography,Drama	0	7.2	nm0200005	nm0834960,nm1665973
tt1331064	Paper Heart	Comedy,Drama,Romance	0	6.0	nm2074328	nm2074328,nm2304722
tt1333125	Movie 43	Comedy	0	4.4	nm0006969,nm0109359,nm0139867,nm0192090,nm2086105,nm0001162,nm0268380,nm1158962,nm2455747,nm0348181,nm0711840,nm1743387,nm0644022	nm2415313,nm2326580,nm0088546,nm3913565,nm2455747,nm3287345,nm3666380,nm5621285,nm5621400,nm5621376,nm0137800,nm1743387,nm2032481,nm1158962,nm0765563,nm1856892,nm0698119,nm0348181,nm0644022,nm2695453
tt1333634	Burma VJ: Reporting from a Closed Country	Documentary,History,News	0	7.8	nm0960312	
tt1333667	When You're Strange	Documentary,Music	0	7.6	nm0001139	nm0001139
tt1334260	Never Let Me Go	Drama,Romance	0	7.1	nm0738796	nm0307497,nm0410958
tt1334512	Arthur	Comedy,Romance	0	5.7	nm0934864	nm0063165,nm0330619
tt1334537	Humpday	Comedy,Drama,Romance	0	6.0	nm1119645	nm1119645
tt1335975	47 Ronin	Action,Drama,Fantasy	0	6.2	nm0727754	nm0604555,nm0024925,nm1023578
tt1336006	The Revenant	Comedy,Fantasy,Horror	0	6.3	nm0697934	nm0697934
tt1336608	Rock of Ages	Comedy,Drama,Musical	0	5.9	nm0788202	nm0857620,nm0195476,nm1615610
tt1336617	Cyrus	Comedy,Drama,Romance	0	6.3	nm0243231,nm0243233	nm0243233,nm0243231
tt1340107	In a Better World	Drama,Romance	0	7.6	nm0081540	nm0421314,nm0081540,nm0630955
tt1340138	Terminator Genisys	Action,Adventure,Sci-Fi	0	6.3	nm0851930	nm0436164,nm0527261,nm0000116,nm0005036
tt1340773	Elektra Luxx	Comedy,Drama	0	5.0	nm0349406	nm0349406
tt1340800	Tinker Tailor Soldier Spy	Drama,Mystery,Thriller	0	7.0	nm0019247	nm0494170,nm2091799,nm1661186
tt1341167	Four Lions	Comedy,Crime,Drama	0	7.3	nm0606439	nm0606439,nm1095060,nm1104036,nm1006581
tt1341188	How Do You Know	Comedy,Drama,Romance	0	5.4	nm0000985	nm0000985
tt1343092	The Great Gatsby	Drama,Romance	0	7.2	nm0525303	nm0525303,nm0668902,nm0280234
tt1343097	The Girl Who Kicked the Hornet's Nest	Crime,Drama,Mystery	0	7.3	nm0019242	nm0296926,nm2297183,nm0752968
tt1343727	Dredd	Action,Crime,Sci-Fi	0	7.1	nm0871428	nm0905957,nm0264338,nm0307497
tt1345836	The Dark Knight Rises	Action,Drama,Thriller	0	8.4	nm0634240	nm0634300,nm0634240,nm0275286,nm0004170
tt1351685	Jack the Giant Slayer	Action,Adventure,Fantasy	0	6.3	nm0001741	nm0501359,nm0003160,nm0836081,nm0229694
tt1352852	The Yes Men Fix the World	Comedy,Documentary	0	7.5	nm1722405,nm0885529,nm0257373	nm1722405,nm0885529
tt1355630	If I Stay	Drama,Fantasy,Music	0	6.7	nm0191712	nm0189272,nm3259208
tt1355631	The Infiltrator	Biography,Crime,Drama	0	7.0	nm1026778	nm5984688,nm2452397
tt1355638	The Rabbi's Cat	Adventure,Animation,Comedy	0	7.1	nm3284014,nm2677924	nm2677924,nm4387238
tt1355644	Passengers	Drama,Romance,Sci-Fi	0	7.0	nm0878763	nm3123612
tt1355683	Black Mass	Biography,Crime,Drama	0	6.8	nm0178376	nm3286851,nm0125336,nm3251662,nm3238883
tt1356864	I'm Still Here	Comedy,Drama,Music	0	6.2	nm0000729	nm0000729,nm0001618
tt1365050	Beasts of No Nation	Drama,War	0	7.7	nm1560977	nm1560977,nm3303697
tt1365519	Tomb Raider	Action,Adventure,Fantasy	0	6.3	nm1012385	nm4039044,nm3322414,nm2489193,nm1897248,nm2824501
tt1366344	The Sitter	Comedy	0	5.6	nm0337773	nm2651299,nm0848966
tt1368116	Merantau	Action,Drama,Thriller	0	6.7	nm2153088	nm2153088,nm3297737
tt1371111	Cloud Atlas	Drama,Mystery,Sci-Fi	0	7.4	nm0878756,nm0905154,nm0905152	nm3290967,nm0905154,nm0878756,nm0905152,nm4339295
tt1371150	This Is Where I Leave You	Comedy,Drama	0	6.6	nm0506613	nm2267086
tt1371155	Made in Dagenham	Comedy,Drama,History	0	7.1	nm0170719	nm0412470
tt1372686	Coriolanus	Drama,Thriller,War	0	6.1	nm0000146	nm0517589,nm0000636
tt1374989	Pride and Prejudice and Zombies	Action,Comedy,Fantasy	0	5.8	nm0824882	nm0824882,nm0000807,nm0334381
tt1374992	Upside Down	Drama,Romance,Sci-Fi	0	6.3	nm0812626	nm0812626,nm0024887,nm0536421
